img_name,label
12717.jpg,neutral
12718.jpg,sad
12719.jpg,surprise
12720.jpg,surprise
12721.jpg,angry
12722.jpg,sad
12723.jpg,fear
12724.jpg,sad
12725.jpg,surprise
12726.jpg,happy
12727.jpg,neutral
12728.jpg,sad
12729.jpg,sad
12730.jpg,surprise
12731.jpg,fear
12732.jpg,angry
12733.jpg,neutral
12734.jpg,happy
12735.jpg,surprise
12736.jpg,neutral
12737.jpg,surprise
12738.jpg,fear
12739.jpg,happy
12740.jpg,neutral
12741.jpg,neutral
12742.jpg,neutral
12743.jpg,happy
12744.jpg,happy
12745.jpg,sad
12746.jpg,angry
12747.jpg,neutral
12748.jpg,happy
12749.jpg,neutral
12750.jpg,disgust
12751.jpg,happy
12752.jpg,surprise
12753.jpg,sad
12754.jpg,neutral
12755.jpg,fear
12756.jpg,happy
12757.jpg,angry
12758.jpg,happy
12759.jpg,neutral
12760.jpg,neutral
12761.jpg,neutral
12762.jpg,sad
12763.jpg,surprise
12764.jpg,sad
12765.jpg,fear
12766.jpg,fear
12767.jpg,sad
12768.jpg,neutral
12769.jpg,fear
12770.jpg,neutral
12771.jpg,surprise
12772.jpg,neutral
12773.jpg,happy
12774.jpg,sad
12775.jpg,sad
12776.jpg,sad
12777.jpg,fear
12778.jpg,happy
12779.jpg,happy
12780.jpg,sad
12781.jpg,neutral
12782.jpg,neutral
12783.jpg,happy
12784.jpg,surprise
12785.jpg,disgust
12786.jpg,angry
12787.jpg,neutral
12788.jpg,fear
12789.jpg,happy
12790.jpg,neutral
12791.jpg,fear
12792.jpg,happy
12793.jpg,neutral
12794.jpg,surprise
12795.jpg,neutral
12796.jpg,sad
12797.jpg,sad
12798.jpg,happy
12799.jpg,angry
12800.jpg,neutral
12801.jpg,sad
12802.jpg,surprise
12803.jpg,fear
12804.jpg,neutral
12805.jpg,neutral
12806.jpg,surprise
12807.jpg,happy
12808.jpg,sad
12809.jpg,surprise
12810.jpg,angry
12811.jpg,happy
12812.jpg,surprise
12813.jpg,surprise
12814.jpg,angry
12815.jpg,fear
12816.jpg,fear
12817.jpg,happy
12818.jpg,angry
12819.jpg,neutral
12820.jpg,surprise
12821.jpg,happy
12822.jpg,happy
12823.jpg,sad
12824.jpg,happy
12825.jpg,surprise
12826.jpg,neutral
12827.jpg,sad
12828.jpg,happy
12829.jpg,happy
12830.jpg,sad
12831.jpg,sad
12832.jpg,sad
12833.jpg,happy
12834.jpg,happy
12835.jpg,neutral
12836.jpg,neutral
12837.jpg,sad
12838.jpg,happy
12839.jpg,happy
12840.jpg,happy
12841.jpg,angry
12842.jpg,surprise
12843.jpg,fear
12844.jpg,happy
12845.jpg,surprise
12846.jpg,neutral
12847.jpg,sad
12848.jpg,sad
12849.jpg,angry
12850.jpg,angry
12851.jpg,angry
12852.jpg,neutral
12853.jpg,sad
12854.jpg,happy
12855.jpg,neutral
12856.jpg,sad
12857.jpg,fear
12858.jpg,happy
12859.jpg,sad
12860.jpg,angry
12861.jpg,angry
12862.jpg,sad
12863.jpg,happy
12864.jpg,surprise
12865.jpg,happy
12866.jpg,sad
12867.jpg,surprise
12868.jpg,fear
12869.jpg,happy
12870.jpg,fear
12871.jpg,happy
12872.jpg,fear
12873.jpg,neutral
12874.jpg,surprise
12875.jpg,angry
12876.jpg,surprise
12877.jpg,surprise
12878.jpg,angry
12879.jpg,sad
12880.jpg,surprise
12881.jpg,angry
12882.jpg,surprise
12883.jpg,neutral
12884.jpg,happy
12885.jpg,angry
12886.jpg,happy
12887.jpg,sad
12888.jpg,fear
12889.jpg,happy
12890.jpg,fear
12891.jpg,angry
12892.jpg,surprise
12893.jpg,happy
12894.jpg,fear
12895.jpg,surprise
12896.jpg,surprise
12897.jpg,happy
12898.jpg,happy
12899.jpg,angry
12900.jpg,disgust
12901.jpg,neutral
12902.jpg,sad
12903.jpg,sad
12904.jpg,sad
12905.jpg,sad
12906.jpg,fear
12907.jpg,neutral
12908.jpg,happy
12909.jpg,fear
12910.jpg,fear
12911.jpg,neutral
12912.jpg,fear
12913.jpg,surprise
12914.jpg,neutral
12915.jpg,sad
12916.jpg,neutral
12917.jpg,neutral
12918.jpg,sad
12919.jpg,happy
12920.jpg,surprise
12921.jpg,angry
12922.jpg,neutral
12923.jpg,surprise
12924.jpg,sad
12925.jpg,fear
12926.jpg,sad
12927.jpg,fear
12928.jpg,angry
12929.jpg,fear
12930.jpg,fear
12931.jpg,angry
12932.jpg,fear
12933.jpg,happy
12934.jpg,surprise
12935.jpg,neutral
12936.jpg,surprise
12937.jpg,happy
12938.jpg,surprise
12939.jpg,neutral
12940.jpg,happy
12941.jpg,fear
12942.jpg,fear
12943.jpg,neutral
12944.jpg,happy
12945.jpg,fear
12946.jpg,surprise
12947.jpg,sad
12948.jpg,happy
12949.jpg,sad
12950.jpg,fear
12951.jpg,happy
12952.jpg,happy
12953.jpg,fear
12954.jpg,sad
12955.jpg,angry
12956.jpg,happy
12957.jpg,fear
12958.jpg,happy
12959.jpg,fear
12960.jpg,happy
12961.jpg,sad
12962.jpg,happy
12963.jpg,sad
12964.jpg,happy
12965.jpg,angry
12966.jpg,happy
12967.jpg,sad
12968.jpg,angry
12969.jpg,happy
12970.jpg,happy
12971.jpg,fear
12972.jpg,sad
12973.jpg,surprise
12974.jpg,surprise
12975.jpg,happy
12976.jpg,neutral
12977.jpg,neutral
12978.jpg,surprise
12979.jpg,surprise
12980.jpg,happy
12981.jpg,angry
12982.jpg,happy
12983.jpg,fear
12984.jpg,angry
12985.jpg,angry
12986.jpg,fear
12987.jpg,surprise
12988.jpg,happy
12989.jpg,angry
12990.jpg,neutral
12991.jpg,surprise
12992.jpg,happy
12993.jpg,surprise
12994.jpg,happy
12995.jpg,happy
12996.jpg,neutral
12997.jpg,neutral
12998.jpg,angry
12999.jpg,neutral
13000.jpg,angry
13001.jpg,disgust
13002.jpg,angry
13003.jpg,happy
13004.jpg,neutral
13005.jpg,happy
13006.jpg,happy
13007.jpg,surprise
13008.jpg,angry
13009.jpg,happy
13010.jpg,fear
13011.jpg,disgust
13012.jpg,fear
13013.jpg,happy
13014.jpg,fear
13015.jpg,happy
13016.jpg,sad
13017.jpg,surprise
13018.jpg,fear
13019.jpg,neutral
13020.jpg,surprise
13021.jpg,sad
13022.jpg,fear
13023.jpg,fear
13024.jpg,angry
13025.jpg,sad
13026.jpg,surprise
13027.jpg,happy
13028.jpg,angry
13029.jpg,happy
13030.jpg,happy
13031.jpg,fear
13032.jpg,neutral
13033.jpg,neutral
13034.jpg,neutral
13035.jpg,surprise
13036.jpg,sad
13037.jpg,fear
13038.jpg,fear
13039.jpg,sad
13040.jpg,sad
13041.jpg,happy
13042.jpg,happy
13043.jpg,neutral
13044.jpg,fear
13045.jpg,neutral
13046.jpg,fear
13047.jpg,neutral
13048.jpg,happy
13049.jpg,happy
13050.jpg,happy
13051.jpg,fear
13052.jpg,neutral
13053.jpg,fear
13054.jpg,happy
13055.jpg,fear
13056.jpg,neutral
13057.jpg,happy
13058.jpg,neutral
13059.jpg,sad
13060.jpg,angry
13061.jpg,angry
13062.jpg,happy
13063.jpg,sad
13064.jpg,fear
13065.jpg,sad
13066.jpg,surprise
13067.jpg,disgust
13068.jpg,angry
13069.jpg,happy
13070.jpg,happy
13071.jpg,angry
13072.jpg,sad
13073.jpg,angry
13074.jpg,neutral
13075.jpg,angry
13076.jpg,happy
13077.jpg,neutral
13078.jpg,angry
13079.jpg,angry
13080.jpg,sad
13081.jpg,fear
13082.jpg,surprise
13083.jpg,neutral
13084.jpg,neutral
13085.jpg,neutral
13086.jpg,fear
13087.jpg,fear
13088.jpg,happy
13089.jpg,happy
13090.jpg,happy
13091.jpg,angry
13092.jpg,angry
13093.jpg,neutral
13094.jpg,surprise
13095.jpg,happy
13096.jpg,sad
13097.jpg,happy
13098.jpg,happy
13099.jpg,happy
13100.jpg,fear
13101.jpg,happy
13102.jpg,sad
13103.jpg,surprise
13104.jpg,neutral
13105.jpg,surprise
13106.jpg,happy
13107.jpg,happy
13108.jpg,neutral
13109.jpg,neutral
13110.jpg,angry
13111.jpg,happy
13112.jpg,happy
13113.jpg,neutral
13114.jpg,fear
13115.jpg,neutral
13116.jpg,neutral
13117.jpg,neutral
13118.jpg,neutral
13119.jpg,sad
13120.jpg,sad
13121.jpg,happy
13122.jpg,sad
13123.jpg,neutral
13124.jpg,surprise
13125.jpg,happy
13126.jpg,neutral
13127.jpg,disgust
13128.jpg,angry
13129.jpg,fear
13130.jpg,neutral
13131.jpg,happy
13132.jpg,fear
13133.jpg,sad
13134.jpg,sad
13135.jpg,fear
13136.jpg,sad
13137.jpg,fear
13138.jpg,angry
13139.jpg,surprise
13140.jpg,happy
13141.jpg,sad
13142.jpg,happy
13143.jpg,fear
13144.jpg,neutral
13145.jpg,sad
13146.jpg,neutral
13147.jpg,happy
13148.jpg,surprise
13149.jpg,surprise
13150.jpg,neutral
13151.jpg,happy
13152.jpg,happy
13153.jpg,surprise
13154.jpg,fear
13155.jpg,neutral
13156.jpg,happy
13157.jpg,angry
13158.jpg,happy
13159.jpg,happy
13160.jpg,neutral
13161.jpg,fear
13162.jpg,sad
13163.jpg,happy
13164.jpg,happy
13165.jpg,sad
13166.jpg,happy
13167.jpg,sad
13168.jpg,happy
13169.jpg,happy
13170.jpg,neutral
13171.jpg,happy
13172.jpg,sad
13173.jpg,surprise
13174.jpg,sad
13175.jpg,fear
13176.jpg,happy
13177.jpg,happy
13178.jpg,neutral
13179.jpg,sad
13180.jpg,angry
13181.jpg,disgust
13182.jpg,happy
13183.jpg,sad
13184.jpg,happy
13185.jpg,neutral
13186.jpg,happy
13187.jpg,happy
13188.jpg,sad
13189.jpg,neutral
13190.jpg,sad
13191.jpg,fear
13192.jpg,fear
13193.jpg,neutral
13194.jpg,angry
13195.jpg,fear
13196.jpg,fear
13197.jpg,neutral
13198.jpg,neutral
13199.jpg,sad
13200.jpg,angry
13201.jpg,sad
13202.jpg,happy
13203.jpg,neutral
13204.jpg,sad
13205.jpg,happy
13206.jpg,angry
13207.jpg,happy
13208.jpg,surprise
13209.jpg,neutral
13210.jpg,surprise
13211.jpg,happy
13212.jpg,neutral
13213.jpg,neutral
13214.jpg,angry
13215.jpg,happy
13216.jpg,fear
13217.jpg,surprise
13218.jpg,sad
13219.jpg,neutral
13220.jpg,fear
13221.jpg,neutral
13222.jpg,surprise
13223.jpg,neutral
13224.jpg,angry
13225.jpg,fear
13226.jpg,angry
13227.jpg,happy
13228.jpg,angry
13229.jpg,happy
13230.jpg,neutral
13231.jpg,happy
13232.jpg,happy
13233.jpg,neutral
13234.jpg,sad
13235.jpg,angry
13236.jpg,surprise
13237.jpg,happy
13238.jpg,neutral
13239.jpg,surprise
13240.jpg,surprise
13241.jpg,neutral
13242.jpg,fear
13243.jpg,happy
13244.jpg,happy
13245.jpg,neutral
13246.jpg,neutral
13247.jpg,happy
13248.jpg,neutral
13249.jpg,happy
13250.jpg,angry
13251.jpg,happy
13252.jpg,fear
13253.jpg,surprise
13254.jpg,fear
13255.jpg,happy
13256.jpg,happy
13257.jpg,happy
13258.jpg,sad
13259.jpg,sad
13260.jpg,angry
13261.jpg,neutral
13262.jpg,neutral
13263.jpg,happy
13264.jpg,fear
13265.jpg,fear
13266.jpg,sad
13267.jpg,surprise
13268.jpg,happy
13269.jpg,fear
13270.jpg,neutral
13271.jpg,sad
13272.jpg,angry
13273.jpg,fear
13274.jpg,angry
13275.jpg,happy
13276.jpg,angry
13277.jpg,sad
13278.jpg,fear
13279.jpg,sad
13280.jpg,fear
13281.jpg,neutral
13282.jpg,surprise
13283.jpg,sad
13284.jpg,sad
13285.jpg,sad
13286.jpg,happy
13287.jpg,surprise
13288.jpg,surprise
13289.jpg,fear
13290.jpg,happy
13291.jpg,sad
13292.jpg,fear
13293.jpg,surprise
13294.jpg,fear
13295.jpg,neutral
13296.jpg,neutral
13297.jpg,happy
13298.jpg,sad
13299.jpg,happy
13300.jpg,surprise
13301.jpg,sad
13302.jpg,happy
13303.jpg,happy
13304.jpg,happy
13305.jpg,neutral
13306.jpg,happy
13307.jpg,sad
13308.jpg,neutral
13309.jpg,neutral
13310.jpg,happy
13311.jpg,fear
13312.jpg,happy
13313.jpg,happy
13314.jpg,fear
13315.jpg,happy
13316.jpg,angry
13317.jpg,neutral
13318.jpg,fear
13319.jpg,angry
13320.jpg,neutral
13321.jpg,fear
13322.jpg,angry
13323.jpg,angry
13324.jpg,angry
13325.jpg,neutral
13326.jpg,angry
13327.jpg,happy
13328.jpg,happy
13329.jpg,angry
13330.jpg,surprise
13331.jpg,happy
13332.jpg,fear
13333.jpg,happy
13334.jpg,surprise
13335.jpg,happy
13336.jpg,fear
13337.jpg,neutral
13338.jpg,sad
13339.jpg,happy
13340.jpg,neutral
13341.jpg,fear
13342.jpg,surprise
13343.jpg,neutral
13344.jpg,happy
13345.jpg,sad
13346.jpg,happy
13347.jpg,neutral
13348.jpg,happy
13349.jpg,sad
13350.jpg,sad
13351.jpg,angry
13352.jpg,happy
13353.jpg,fear
13354.jpg,fear
13355.jpg,fear
13356.jpg,fear
13357.jpg,neutral
13358.jpg,neutral
13359.jpg,happy
13360.jpg,happy
13361.jpg,neutral
13362.jpg,fear
13363.jpg,happy
13364.jpg,angry
13365.jpg,fear
13366.jpg,happy
13367.jpg,happy
13368.jpg,neutral
13369.jpg,fear
13370.jpg,angry
13371.jpg,angry
13372.jpg,angry
13373.jpg,neutral
13374.jpg,happy
13375.jpg,happy
13376.jpg,sad
13377.jpg,sad
13378.jpg,angry
13379.jpg,happy
13380.jpg,fear
13381.jpg,sad
13382.jpg,neutral
13383.jpg,happy
13384.jpg,sad
13385.jpg,neutral
13386.jpg,happy
13387.jpg,neutral
13388.jpg,happy
13389.jpg,angry
13390.jpg,sad
13391.jpg,neutral
13392.jpg,sad
13393.jpg,neutral
13394.jpg,neutral
13395.jpg,neutral
13396.jpg,happy
13397.jpg,happy
13398.jpg,fear
13399.jpg,sad
13400.jpg,neutral
13401.jpg,sad
13402.jpg,happy
13403.jpg,sad
13404.jpg,angry
13405.jpg,angry
13406.jpg,angry
13407.jpg,surprise
13408.jpg,sad
13409.jpg,fear
13410.jpg,sad
13411.jpg,angry
13412.jpg,happy
13413.jpg,angry
13414.jpg,sad
13415.jpg,neutral
13416.jpg,neutral
13417.jpg,happy
13418.jpg,angry
13419.jpg,neutral
13420.jpg,sad
13421.jpg,neutral
13422.jpg,happy
13423.jpg,surprise
13424.jpg,angry
13425.jpg,sad
13426.jpg,neutral
13427.jpg,sad
13428.jpg,surprise
13429.jpg,fear
13430.jpg,sad
13431.jpg,angry
13432.jpg,sad
13433.jpg,angry
13434.jpg,neutral
13435.jpg,fear
13436.jpg,fear
13437.jpg,happy
13438.jpg,surprise
13439.jpg,neutral
13440.jpg,fear
13441.jpg,angry
13442.jpg,neutral
13443.jpg,angry
13444.jpg,happy
13445.jpg,neutral
13446.jpg,sad
13447.jpg,neutral
13448.jpg,fear
13449.jpg,sad
13450.jpg,sad
13451.jpg,sad
13452.jpg,neutral
13453.jpg,surprise
13454.jpg,neutral
13455.jpg,fear
13456.jpg,fear
13457.jpg,fear
13458.jpg,fear
13459.jpg,sad
13460.jpg,neutral
13461.jpg,sad
13462.jpg,sad
13463.jpg,angry
13464.jpg,surprise
13465.jpg,happy
13466.jpg,angry
13467.jpg,angry
13468.jpg,fear
13469.jpg,sad
13470.jpg,angry
13471.jpg,fear
13472.jpg,sad
13473.jpg,surprise
13474.jpg,surprise
13475.jpg,neutral
13476.jpg,fear
13477.jpg,fear
13478.jpg,sad
13479.jpg,sad
13480.jpg,neutral
13481.jpg,fear
13482.jpg,fear
13483.jpg,angry
13484.jpg,fear
13485.jpg,sad
13486.jpg,fear
13487.jpg,happy
13488.jpg,sad
13489.jpg,angry
13490.jpg,surprise
13491.jpg,surprise
13492.jpg,angry
13493.jpg,neutral
13494.jpg,happy
13495.jpg,surprise
13496.jpg,fear
13497.jpg,angry
13498.jpg,sad
13499.jpg,neutral
13500.jpg,neutral
13501.jpg,sad
13502.jpg,neutral
13503.jpg,surprise
13504.jpg,surprise
13505.jpg,neutral
13506.jpg,happy
13507.jpg,neutral
13508.jpg,sad
13509.jpg,disgust
13510.jpg,happy
13511.jpg,angry
13512.jpg,surprise
13513.jpg,happy
13514.jpg,angry
13515.jpg,happy
13516.jpg,fear
13517.jpg,happy
13518.jpg,happy
13519.jpg,happy
13520.jpg,sad
13521.jpg,surprise
13522.jpg,surprise
13523.jpg,neutral
13524.jpg,fear
13525.jpg,sad
13526.jpg,happy
13527.jpg,angry
13528.jpg,happy
13529.jpg,happy
13530.jpg,fear
13531.jpg,fear
13532.jpg,fear
13533.jpg,angry
13534.jpg,neutral
13535.jpg,neutral
13536.jpg,happy
13537.jpg,happy
13538.jpg,happy
13539.jpg,sad
13540.jpg,surprise
13541.jpg,happy
13542.jpg,fear
13543.jpg,angry
13544.jpg,sad
13545.jpg,surprise
13546.jpg,disgust
13547.jpg,neutral
13548.jpg,neutral
13549.jpg,happy
13550.jpg,fear
13551.jpg,neutral
13552.jpg,fear
13553.jpg,happy
13554.jpg,neutral
13555.jpg,fear
13556.jpg,fear
13557.jpg,angry
13558.jpg,sad
13559.jpg,neutral
13560.jpg,fear
13561.jpg,happy
13562.jpg,fear
13563.jpg,fear
13564.jpg,surprise
13565.jpg,angry
13566.jpg,happy
13567.jpg,sad
13568.jpg,happy
13569.jpg,neutral
13570.jpg,sad
13571.jpg,angry
13572.jpg,sad
13573.jpg,surprise
13574.jpg,happy
13575.jpg,surprise
13576.jpg,happy
13577.jpg,sad
13578.jpg,sad
13579.jpg,disgust
13580.jpg,sad
13581.jpg,fear
13582.jpg,happy
13583.jpg,neutral
13584.jpg,happy
13585.jpg,sad
13586.jpg,neutral
13587.jpg,angry
13588.jpg,sad
13589.jpg,neutral
13590.jpg,angry
13591.jpg,happy
13592.jpg,neutral
13593.jpg,happy
13594.jpg,happy
13595.jpg,neutral
13596.jpg,fear
13597.jpg,neutral
13598.jpg,happy
13599.jpg,angry
13600.jpg,surprise
13601.jpg,sad
13602.jpg,neutral
13603.jpg,sad
13604.jpg,neutral
13605.jpg,neutral
13606.jpg,fear
13607.jpg,neutral
13608.jpg,neutral
13609.jpg,sad
13610.jpg,sad
13611.jpg,happy
13612.jpg,sad
13613.jpg,angry
13614.jpg,sad
13615.jpg,happy
13616.jpg,surprise
13617.jpg,fear
13618.jpg,fear
13619.jpg,happy
13620.jpg,fear
13621.jpg,happy
13622.jpg,sad
13623.jpg,surprise
13624.jpg,fear
13625.jpg,surprise
13626.jpg,surprise
13627.jpg,surprise
13628.jpg,angry
13629.jpg,surprise
13630.jpg,surprise
13631.jpg,fear
13632.jpg,happy
13633.jpg,happy
13634.jpg,fear
13635.jpg,fear
13636.jpg,happy
13637.jpg,fear
13638.jpg,happy
13639.jpg,sad
13640.jpg,surprise
13641.jpg,fear
13642.jpg,happy
13643.jpg,neutral
13644.jpg,happy
13645.jpg,angry
13646.jpg,neutral
13647.jpg,happy
13648.jpg,surprise
13649.jpg,sad
13650.jpg,angry
13651.jpg,angry
13652.jpg,happy
13653.jpg,neutral
13654.jpg,sad
13655.jpg,angry
13656.jpg,sad
13657.jpg,angry
13658.jpg,neutral
13659.jpg,fear
13660.jpg,sad
13661.jpg,fear
13662.jpg,fear
13663.jpg,surprise
13664.jpg,sad
13665.jpg,fear
13666.jpg,happy
13667.jpg,sad
13668.jpg,neutral
13669.jpg,neutral
13670.jpg,fear
13671.jpg,angry
13672.jpg,fear
13673.jpg,sad
13674.jpg,fear
13675.jpg,angry
13676.jpg,sad
13677.jpg,neutral
13678.jpg,sad
13679.jpg,fear
13680.jpg,fear
13681.jpg,neutral
13682.jpg,sad
13683.jpg,happy
13684.jpg,surprise
13685.jpg,happy
13686.jpg,angry
13687.jpg,neutral
13688.jpg,happy
13689.jpg,happy
13690.jpg,fear
13691.jpg,neutral
13692.jpg,sad
13693.jpg,happy
13694.jpg,angry
13695.jpg,angry
13696.jpg,neutral
13697.jpg,neutral
13698.jpg,sad
13699.jpg,sad
13700.jpg,neutral
13701.jpg,neutral
13702.jpg,happy
13703.jpg,fear
13704.jpg,happy
13705.jpg,angry
13706.jpg,happy
13707.jpg,sad
13708.jpg,angry
13709.jpg,sad
13710.jpg,happy
13711.jpg,happy
13712.jpg,neutral
13713.jpg,neutral
13714.jpg,angry
13715.jpg,sad
13716.jpg,angry
13717.jpg,neutral
13718.jpg,angry
13719.jpg,sad
13720.jpg,happy
13721.jpg,happy
13722.jpg,happy
13723.jpg,neutral
13724.jpg,fear
13725.jpg,neutral
13726.jpg,neutral
13727.jpg,fear
13728.jpg,sad
13729.jpg,sad
13730.jpg,surprise
13731.jpg,neutral
13732.jpg,neutral
13733.jpg,sad
13734.jpg,neutral
13735.jpg,happy
13736.jpg,happy
13737.jpg,sad
13738.jpg,sad
13739.jpg,sad
13740.jpg,happy
13741.jpg,sad
13742.jpg,happy
13743.jpg,neutral
13744.jpg,surprise
13745.jpg,angry
13746.jpg,surprise
13747.jpg,angry
13748.jpg,happy
13749.jpg,angry
13750.jpg,happy
13751.jpg,surprise
13752.jpg,fear
13753.jpg,neutral
13754.jpg,surprise
13755.jpg,surprise
13756.jpg,neutral
13757.jpg,fear
13758.jpg,happy
13759.jpg,surprise
13760.jpg,angry
13761.jpg,sad
13762.jpg,neutral
13763.jpg,neutral
13764.jpg,sad
13765.jpg,neutral
13766.jpg,neutral
13767.jpg,fear
13768.jpg,happy
13769.jpg,angry
13770.jpg,fear
13771.jpg,surprise
13772.jpg,sad
13773.jpg,happy
13774.jpg,sad
13775.jpg,happy
13776.jpg,happy
13777.jpg,sad
13778.jpg,neutral
13779.jpg,sad
13780.jpg,neutral
13781.jpg,surprise
13782.jpg,surprise
13783.jpg,sad
13784.jpg,neutral
13785.jpg,happy
13786.jpg,happy
13787.jpg,happy
13788.jpg,happy
13789.jpg,happy
13790.jpg,sad
13791.jpg,neutral
13792.jpg,fear
13793.jpg,angry
13794.jpg,sad
13795.jpg,fear
13796.jpg,fear
13797.jpg,surprise
13798.jpg,happy
13799.jpg,surprise
13800.jpg,neutral
13801.jpg,sad
13802.jpg,angry
13803.jpg,sad
13804.jpg,happy
13805.jpg,happy
13806.jpg,happy
13807.jpg,fear
13808.jpg,sad
13809.jpg,fear
13810.jpg,angry
13811.jpg,fear
13812.jpg,sad
13813.jpg,fear
13814.jpg,angry
13815.jpg,angry
13816.jpg,happy
13817.jpg,sad
13818.jpg,angry
13819.jpg,fear
13820.jpg,fear
13821.jpg,fear
13822.jpg,sad
13823.jpg,angry
13824.jpg,surprise
13825.jpg,surprise
13826.jpg,neutral
13827.jpg,neutral
13828.jpg,sad
13829.jpg,fear
13830.jpg,sad
13831.jpg,neutral
13832.jpg,angry
13833.jpg,happy
13834.jpg,happy
13835.jpg,happy
13836.jpg,fear
13837.jpg,happy
13838.jpg,happy
13839.jpg,happy
13840.jpg,neutral
13841.jpg,angry
13842.jpg,happy
13843.jpg,angry
13844.jpg,surprise
13845.jpg,happy
13846.jpg,happy
13847.jpg,sad
13848.jpg,angry
13849.jpg,sad
13850.jpg,neutral
13851.jpg,sad
13852.jpg,fear
13853.jpg,angry
13854.jpg,sad
13855.jpg,sad
13856.jpg,sad
13857.jpg,sad
13858.jpg,happy
13859.jpg,surprise
13860.jpg,neutral
13861.jpg,happy
13862.jpg,angry
13863.jpg,happy
13864.jpg,surprise
13865.jpg,happy
13866.jpg,fear
13867.jpg,happy
13868.jpg,surprise
13869.jpg,fear
13870.jpg,happy
13871.jpg,angry
13872.jpg,sad
13873.jpg,fear
13874.jpg,neutral
13875.jpg,happy
13876.jpg,neutral
13877.jpg,fear
13878.jpg,surprise
13879.jpg,happy
13880.jpg,fear
13881.jpg,neutral
13882.jpg,sad
13883.jpg,neutral
13884.jpg,neutral
13885.jpg,sad
13886.jpg,surprise
13887.jpg,sad
13888.jpg,neutral
13889.jpg,surprise
13890.jpg,angry
13891.jpg,neutral
13892.jpg,angry
13893.jpg,surprise
13894.jpg,sad
13895.jpg,happy
13896.jpg,angry
13897.jpg,angry
13898.jpg,happy
13899.jpg,fear
13900.jpg,neutral
13901.jpg,happy
13902.jpg,fear
13903.jpg,angry
13904.jpg,neutral
13905.jpg,surprise
13906.jpg,neutral
13907.jpg,happy
13908.jpg,happy
13909.jpg,neutral
13910.jpg,happy
13911.jpg,happy
13912.jpg,sad
13913.jpg,sad
13914.jpg,neutral
13915.jpg,surprise
13916.jpg,happy
13917.jpg,happy
13918.jpg,sad
13919.jpg,fear
13920.jpg,happy
13921.jpg,happy
13922.jpg,neutral
13923.jpg,happy
13924.jpg,sad
13925.jpg,happy
13926.jpg,neutral
13927.jpg,angry
13928.jpg,angry
13929.jpg,angry
13930.jpg,happy
13931.jpg,happy
13932.jpg,neutral
13933.jpg,sad
13934.jpg,surprise
13935.jpg,surprise
13936.jpg,angry
13937.jpg,happy
13938.jpg,sad
13939.jpg,fear
13940.jpg,sad
13941.jpg,neutral
13942.jpg,surprise
13943.jpg,neutral
13944.jpg,happy
13945.jpg,happy
13946.jpg,sad
13947.jpg,happy
13948.jpg,neutral
13949.jpg,happy
13950.jpg,angry
13951.jpg,sad
13952.jpg,neutral
13953.jpg,surprise
13954.jpg,happy
13955.jpg,sad
13956.jpg,sad
13957.jpg,neutral
13958.jpg,happy
13959.jpg,happy
13960.jpg,disgust
13961.jpg,sad
13962.jpg,angry
13963.jpg,fear
13964.jpg,neutral
13965.jpg,neutral
13966.jpg,fear
13967.jpg,surprise
13968.jpg,sad
13969.jpg,angry
13970.jpg,happy
13971.jpg,sad
13972.jpg,fear
13973.jpg,fear
13974.jpg,surprise
13975.jpg,fear
13976.jpg,sad
13977.jpg,sad
13978.jpg,happy
13979.jpg,sad
13980.jpg,surprise
13981.jpg,sad
13982.jpg,surprise
13983.jpg,sad
13984.jpg,surprise
13985.jpg,sad
13986.jpg,surprise
13987.jpg,surprise
13988.jpg,surprise
13989.jpg,neutral
13990.jpg,angry
13991.jpg,sad
13992.jpg,fear
13993.jpg,neutral
13994.jpg,happy
13995.jpg,sad
13996.jpg,angry
13997.jpg,neutral
13998.jpg,surprise
13999.jpg,fear
14000.jpg,fear
14001.jpg,sad
14002.jpg,fear
14003.jpg,angry
14004.jpg,happy
14005.jpg,fear
14006.jpg,disgust
14007.jpg,angry
14008.jpg,fear
14009.jpg,happy
14010.jpg,happy
14011.jpg,angry
14012.jpg,surprise
14013.jpg,sad
14014.jpg,happy
14015.jpg,happy
14016.jpg,fear
14017.jpg,neutral
14018.jpg,happy
14019.jpg,sad
14020.jpg,neutral
14021.jpg,fear
14022.jpg,happy
14023.jpg,surprise
14024.jpg,neutral
14025.jpg,happy
14026.jpg,surprise
14027.jpg,neutral
14028.jpg,happy
14029.jpg,fear
14030.jpg,neutral
14031.jpg,fear
14032.jpg,sad
14033.jpg,neutral
14034.jpg,happy
14035.jpg,sad
14036.jpg,happy
14037.jpg,sad
14038.jpg,sad
14039.jpg,happy
14040.jpg,happy
14041.jpg,angry
14042.jpg,neutral
14043.jpg,happy
14044.jpg,surprise
14045.jpg,happy
14046.jpg,neutral
14047.jpg,happy
14048.jpg,fear
14049.jpg,neutral
14050.jpg,surprise
14051.jpg,happy
14052.jpg,happy
14053.jpg,happy
14054.jpg,neutral
14055.jpg,surprise
14056.jpg,happy
14057.jpg,sad
14058.jpg,angry
14059.jpg,neutral
14060.jpg,happy
14061.jpg,fear
14062.jpg,neutral
14063.jpg,happy
14064.jpg,fear
14065.jpg,sad
14066.jpg,surprise
14067.jpg,angry
14068.jpg,neutral
14069.jpg,happy
14070.jpg,happy
14071.jpg,neutral
14072.jpg,happy
14073.jpg,happy
